index,title,authors,abstract,summary,source,venue_type,journal,publication_status,publication_date,doi,categories,score,matched_keywords,source_hits,matched_researchers,matched_groups,tracking_confidence,tracking_match_type,author_ids,institution_ids,cited_by_count,article_url,pdf_url,open_access_status,local_pdf,pdf_download_status
1,Multi-Agent Agentic Graph Learning via Structural Signatures,Liang Qu; Jianxin Li; Hua Wang,"Agentic graph learning (AGL) has recently achieved promising results on graph reasoning tasks, where an agent powered by a large language model (LLM) sequentially samples the graph as evidence to support its final prediction. Existing methods either employ a single agent or orchestrate multiple role-based agents to reason and learn over the entire graph, but both essentially rely on a shared reasoning policy across different graph regions, which can be suboptimal for graphs with heterogeneous structural and semantic patterns. Inspired by the progress of multi-agent collaboration on complex reasoning tasks, a natural remedy is to let multiple agents own different memory and collaborate; however, applying this paradigm to graphs directly faces two challenges. First, existing AGL methods typically verbalize graph structures into natural-language descriptions for LLM agents, making the reasoning process sensitive to the ordering of structural information and thereby breaking the permutation-invariant nature of graphs. Second, incorporating increasingly large sampled neighborhoods leads to rapidly growing contexts. To address these challenges, this paper introduces a multi-agent agentic graph learning (i.e., MAAGL) framework. MAAGL partitions the graph into communities and assigns an independent agent to each community for region-specific specialization. MAAGL represents structural and semantic evidence separately. Structural evidence is summarized by a dynamically updated structural signature that is permutation-invariant and fixed in size, while semantic evidence is filtered to the top-k nodes ranked by relevance. Based on historical trajectories with similar signatures, agents estimate their confidence and trigger debate-style collaboration when needed. Extensive experiments on four benchmark datasets show that MAAGL outperforms SOTA AGL methods.","Agentic graph learning (AGL) has recently achieved promising results on graph reasoning tasks, where an agent powered by a large language model (LLM) sequentially samples the graph as evidence to support its final prediction. Existing methods either employ a single agent or orchestrate multiple role-based agents to reason and learn over the entire graph, but both essentially rely on a shared reasoning policy across different graph regions, which can be suboptimal for graphs with heterogeneous structural and semantic patterns. Inspired by the progress of multi-agent collaboration on complex reasoning tasks, a natural remedy is to let multiple agents own different memory and collaborate; however, applying this paradigm to graphs directly faces two challenges. First, existing AGL methods typically verbalize graph structures into natural-language descriptions for LLM agents, making the reasoning process sensitive to the ordering of structural information and thereby breaking the permutation-invariant nature of graphs. Second, incorporating increasingly large sampled neighborhoods leads to rapidly growing contexts. To address these challenges, this paper introduces a multi-agent agentic graph learning (i.e., MAAGL) framework. MAAGL partitions the graph into communities and assigns an independent agent to each community for region-specific specialization. MAAGL represents structural and semantic evidence separately. Structural evidence is summarized by a dynamically updated structural signature that is permutation-invariant and fixed in size, while semantic evidence is filtered to the top-k nodes ranked by relevance. Based on historical trajectories with similar signatures, agents estimate their confidence and trigger debate-style collaboration when needed. Extensive experiments on four benchmark datasets show that MAAGL outperforms SOTA AGL methods.",arxiv,preprint,,preprint,2026-09-09,,cs.AI,3.6605263268034816,large language model; llm agent,,,,,,,,,http://arxiv.org/abs/2609.09565v1,https://arxiv.org/pdf/2609.09565v1,open,pdf/2026-09-11_01_Multi-Agent Agentic Graph Learning via Structural Signatures.pdf,downloaded
2,Interpretable machine learning enables de novo mapping of cell type-specific RNA splicing regulation from scRNA-seq data,Xianke Xiang; Xuerui Yang,"Context-dependent regulation of alternative splicing, largely mediated by RNA-binding proteins, is a key post-transcriptional mechanism shaping diverse biological processes. Experimental approaches for probing splicing regulation, such as crosslinking-immunoprecipitation assays and RNA-binding protein perturbations, suffer from low throughput, poor physiological relevance, and bulk resolution that overlooks cellular heterogeneity. Here, we present CASREL, a machine learning framework that reconstructs candidate regulatory circuitry between RNA-binding proteins and alternative splicing directly from single-cell RNA sequencing data without reliance on prior protein-RNA binding annotations. CASREL integrates ensemble learning with model interpretation based on Shapley additive explanations to infer associations between RNA-binding proteins and alternative splicing, leveraging distinctive features of single-cell splicing profiles, including polarized isoform usage, minimal averaging of regulatory programs, and resilience to expression noise. Applications across diverse tissues and cell types demonstrate its robustness, accuracy, and biological relevance, supporting CASREL as an effective method for de novo mapping of putative cell-specific RNA splicing regulation in physiological contexts. The authors develop CASREL, a machine learning framework that infers candidate regulatory circuitry between RNA-binding proteins and alternative splicing from single-cell data, enabling de novo mapping of putative cell-specific regulatory networks.","Context-dependent regulation of alternative splicing, largely mediated by RNA-binding proteins, is a key post-transcriptional mechanism shaping diverse biological processes. Experimental approaches for probing splicing regulation, such as crosslinking-immunoprecipitation assays and RNA-binding protein perturbations, suffer from low throughput, poor physiological relevance, and bulk resolution that overlooks cellular heterogeneity. Here, we present CASREL, a machine learning framework that reconstructs candidate regulatory circuitry between RNA-binding proteins and alternative splicing directly from single-cell RNA sequencing data without reliance on prior protein-RNA binding annotations. CASREL integrates ensemble learning with model interpretation based on Shapley additive explanations to infer associations between RNA-binding proteins and alternative splicing, leveraging distinctive features of single-cell splicing profiles, including polarized isoform usage, minimal averaging of regulatory programs, and resilience to expression noise. Applications across diverse tissues and cell types demonstrate its robustness, accuracy, and biological relevance, supporting CASREL as an effective method for de novo mapping of putative cell-specific RNA splicing regulation in physiological contexts. The authors develop CASREL, a machine learning framework that infers candidate regulatory circuitry between RNA-binding proteins and alternative splicing from single-cell data, enabling de novo mapping of putative cell-specific regulatory networks.",openalex,journal,Nature Communications,published,2026-09-08,https://doi.org/10.1038/s41467-026-77627-5,RNA Research and Splicing; Single-cell and spatial transcriptomics; RNA regulation and disease,3.364448664631815,annotation; framework; method; model; perturbation; scrna-seq; single-cell; single-cell-computation; single-cell-perturbation,,,,,,A5045682980; A5113137705,I4210135470; I87780372; I99065089,0,https://doi.org/10.1038/s41467-026-77627-5,https://www.nature.com/articles/s41467-026-77627-5_reference.pdf,gold,pdf/2026-09-11_02_Interpretable machine learning enables de novo mapping of cell type-specific RNA splicing regulation from scRNA-seq data.pdf,downloaded
3,Learning stochastic dynamics and cell-fate landscapes from single-cell snapshots via optimal transport,Juntan Liu; Peijie Zhou; Qing Nie; Chunhe Li,"The temporal dynamics and stochasticity of gene expression are critical to cell fate decisions, yet integrating snapshot omics data across multiple time points remains a major challenge. Here, we introduce DiffusionOT, a dynamic machine learning framework that infers cellular trajectories from multi–time point single-cell transcriptomics by incorporating stochastic effects. DiffusionOT transforms stochastic differential equations into ordinary differential equations, using optimal transport and neural networks to solve a high-dimensional landscape model. Through an unsupervised learning of the stochastic force in the data, DiffusionOT allows robust inference of the underlying stochastic dynamics of cell-state transitions. The framework includes a stochastic trajectory analysis module for lineage tracing and a gene perturbation module for in silico knockout and overexpression experiments. Benchmarks on simulated and four real-world datasets, including a spatial Stereo-seq dataset, demonstrate DiffusionOT’s accuracy and efficiency in inferring state-transition velocities, cellular trajectories, population growth, gene regulatory networks, and cell-fate landscape.","The temporal dynamics and stochasticity of gene expression are critical to cell fate decisions, yet integrating snapshot omics data across multiple time points remains a major challenge. Here, we introduce DiffusionOT, a dynamic machine learning framework that infers cellular trajectories from multi–time point single-cell transcriptomics by incorporating stochastic effects. DiffusionOT transforms stochastic differential equations into ordinary differential equations, using optimal transport and neural networks to solve a high-dimensional landscape model. Through an unsupervised learning of the stochastic force in the data, DiffusionOT allows robust inference of the underlying stochastic dynamics of cell-state transitions. The framework includes a stochastic trajectory analysis module for lineage tracing and a gene perturbation module for in silico knockout and overexpression experiments. Benchmarks on simulated and four real-world datasets, including a spatial Stereo-seq dataset, demonstrate DiffusionOT’s accuracy and efficiency in inferring state-transition velocities, cellular trajectories, population growth, gene regulatory networks, and cell-fate landscape.",openalex,journal,Science Advances,published,2026-09-09,https://doi.org/10.1126/sciadv.aeb4205,Single-cell and spatial transcriptomics; Gene Regulatory Network Analysis; Genomics and Chromatin Dynamics,3.286623631924596,diffusion; framework; in silico; inference; model; omics-simulation; perturbation; single-cell; single-cell-computation; single-cell-perturbation,,,,,,A5065872823; A5072894189; A5076311980; A5088679847,I20231570; I204250578; I24943067; I4210096250; I4210164150,0,https://doi.org/10.1126/sciadv.aeb4205,,gold,,no_pdf_url
4,Forward-Free LLM Depth Pruning via Weight Redundancy,Vincent-Daniel Yun; Woosang Lim,"Depth pruning reduces large language model (LLM) inference cost by removing complete Transformer blocks. Activation-based methods collect hidden states through forward passes on calibration data, while existing forward-free methods score each Transformer block separately without measuring similarity between blocks. We propose Weight-Redundancy Pruning (WRP), a forward-free depth-pruning method that estimates inter-layer redundancy from checkpoint weights to select blocks without calibration data or model forward passes. WRP compares attention output and MLP down-projection weights across layers and combines their pairwise similarities with relative projection-scale information. The resulting all-pairs similarity matrix guides layer grouping and block selection. Across multiple pruning settings, model families, and downstream tasks, WRP consistently outperforms existing forward-free magnitude pruning and approaches the performance of activation-based methods.","Depth pruning reduces large language model (LLM) inference cost by removing complete Transformer blocks. Activation-based methods collect hidden states through forward passes on calibration data, while existing forward-free methods score each Transformer block separately without measuring similarity between blocks. We propose Weight-Redundancy Pruning (WRP), a forward-free depth-pruning method that estimates inter-layer redundancy from checkpoint weights to select blocks without calibration data or model forward passes. WRP compares attention output and MLP down-projection weights across layers and combines their pairwise similarities with relative projection-scale information. The resulting all-pairs similarity matrix guides layer grouping and block selection. Across multiple pruning settings, model families, and downstream tasks, WRP consistently outperforms existing forward-free magnitude pruning and approaches the performance of activation-based methods.",arxiv,preprint,,preprint,2026-09-09,,cs.LG; cs.AI; cs.PF,3.053679185931031,large language model,,,,,,,,,http://arxiv.org/abs/2609.09883v1,https://arxiv.org/pdf/2609.09883v1,open,pdf/2026-09-11_04_Forward-Free LLM Depth Pruning via Weight Redundancy.pdf,downloaded
5,A systematic comparison of single-cell perturbation response prediction models,Lanxiang Li; Yue You; Yunlin Fu; Wenyu Liao; Xueying Fan; Shihong Lu; Ye Cao; Bo Li; Wenle Ren; Jiaming Kong; Shuangjia Zheng; Jizheng Chen; Xiaodong Liu; Luyi Tian,"Predicting single-cell transcriptional responses to perturbations is central to dissecting gene regulation and accelerating therapeutic design, yet the field lacks a rigorous, task-spanning assessment of model behavior. We present a large-scale benchmark of 13 representative methods and baselines across 25 datasets spanning diverse perturbation modalities and species, including two primary immune-cell drug-response resources. We evaluated three core tasks—generalization to unseen single-gene perturbations, prediction of combinatorial interactions, and transfer across cell types—using 24 metrics covering expression-level accuracy, relative changes, differential expression (DE) recovery, and distributional similarity. Across tasks, performance depended strongly on perturbation effect size and evaluation perspective: Expression-level agreement was the highest for small-effect perturbations resembling controls, whereas delta- and DE-based metrics improved with larger effects, providing clearer signals. Models shared a conservative bias, with fine-tuned foundation models compressing variance and underestimating synergistic effects in combinations. PerturbNet showed superior recovery of DE signatures in Tasks 1 and 2, while no method consistently generalized across cell types in Task 3, where biological consistency dominated outcomes. This benchmark establishes current methodological limits, clarifies that different metrics probe distinct biological signals rather than redundant summaries of the same prediction problem, and provides a foundation for developing virtual-cell models that more faithfully capture heterogeneous perturbation responses.","Predicting single-cell transcriptional responses to perturbations is central to dissecting gene regulation and accelerating therapeutic design, yet the field lacks a rigorous, task-spanning assessment of model behavior. We present a large-scale benchmark of 13 representative methods and baselines across 25 datasets spanning diverse perturbation modalities and species, including two primary immune-cell drug-response resources. We evaluated three core tasks—generalization to unseen single-gene perturbations, prediction of combinatorial interactions, and transfer across cell types—using 24 metrics covering expression-level accuracy, relative changes, differential expression (DE) recovery, and distributional similarity. Across tasks, performance depended strongly on perturbation effect size and evaluation perspective: Expression-level agreement was the highest for small-effect perturbations resembling controls, whereas delta- and DE-based metrics improved with larger effects, providing clearer signals. Models shared a conservative bias, with fine-tuned foundation models compressing variance and underestimating synergistic effects in combinations. PerturbNet showed superior recovery of DE signatures in Tasks 1 and 2, while no method consistently generalized across cell types in Task 3, where biological consistency dominated outcomes. This benchmark establishes current methodological limits, clarifies that different metrics probe distinct biological signals rather than redundant summaries of the same prediction problem, and provides a foundation for developing virtual-cell models that more faithfully capture heterogeneous perturbation responses.",openalex,journal,Science Advances,published,2026-09-09,https://doi.org/10.1126/sciadv.aed3414,Single-cell and spatial transcriptomics; Gene Regulatory Network Analysis; Cell Image Analysis Techniques,3.0377578997103227,foundation model; method; model; perturbation; single-cell; single-cell-computation; single-cell-perturbation,,,,,,A5011371462; A5015138375; A5028858580; A5041746019; A5044840054; A5061999213; A5075619170; A5075817762; A5076828784; A5100374797; A5104343526; A5134378058; A5146436432; A5150996101,I183067930; I3133055985; I4210098361; I4210136807; I4210154954; I889458895; I92039509,0,https://doi.org/10.1126/sciadv.aed3414,,gold,,no_pdf_url
6,OntologyAligner: Ontology-Aligned Retrieval and Hierarchy-Guided Large Language Model Reranking for Biomedical Ontology Normalization,Jie Song; Zhichuan Xu; Ziyu Lu; Meng Xiao; Cheng Bi; Yuxin Zhang; Xin Zheng; Xiaoran Li; Qiongfang Cao; Hao Yang; Bairong Shen,"Biomedical ontology normalization maps free-text expressions to standardized concepts, enabling consistent integration and analysis of biomedical data. This task remains challenging because lexical variation and subtle distinctions among hierarchically related concepts can obscure concept boundaries. We present OntologyAligner, a three-stage framework that combines ontology-aligned retrieval, large language model candidate reranking, and selective hierarchy-guided refinement. We also construct PhenoNormBench, a unified benchmark comprising 13,390 samples from seven Human Phenotype Ontology datasets. OntologyAligner achieved state-of-the-art performance on HPO normalization, with 88.78% Macro Top-1 Accuracy and 86.75% Micro Top-1 Accuracy, exceeding the strongest baseline by 4.85 and 5.07 percentage points, respectively. Ablation analyses showed complementary contributions from all three stages, and sensitivity analyses demonstrated stability across candidate-set sizes and model backbones. Applications to MONDO, MEDIC, and NCBITaxon further established portability to other ontologies. OntologyAligner offers a generalizable framework for accurate mapping of biomedical text to structured ontology concepts. PhenoNormBench and the code are publicly available at https://github.com/zhelishisongjie/OntologyAligner.","Biomedical ontology normalization maps free-text expressions to standardized concepts, enabling consistent integration and analysis of biomedical data. This task remains challenging because lexical variation and subtle distinctions among hierarchically related concepts can obscure concept boundaries. We present OntologyAligner, a three-stage framework that combines ontology-aligned retrieval, large language model candidate reranking, and selective hierarchy-guided refinement. We also construct PhenoNormBench, a unified benchmark comprising 13,390 samples from seven Human Phenotype Ontology datasets. OntologyAligner achieved state-of-the-art performance on HPO normalization, with 88.78% Macro Top-1 Accuracy and 86.75% Micro Top-1 Accuracy, exceeding the strongest baseline by 4.85 and 5.07 percentage points, respectively. Ablation analyses showed complementary contributions from all three stages, and sensitivity analyses demonstrated stability across candidate-set sizes and model backbones. Applications to MONDO, MEDIC, and NCBITaxon further established portability to other ontologies. OntologyAligner offers a generalizable framework for accurate mapping of biomedical text to structured ontology concepts. PhenoNormBench and the code are publicly available at https://github.com/zhelishisongjie/OntologyAligner.",arxiv,preprint,,preprint,2026-09-09,,cs.AI; cs.CL,2.9771624886712815,large language model,,,,,,,,,http://arxiv.org/abs/2609.10055v1,https://arxiv.org/pdf/2609.10055v1,open,pdf/2026-09-11_06_OntologyAligner_ Ontology-Aligned Retrieval and Hierarchy-Guided Large Language Model Reranking for Biomedical Ontology.pdf,downloaded
7,Efficient Fairness Auditing Across Guidance Scales in Text-to-Image Diffusion Models via Causal Abstraction,Nabila Tasfiha Rahman; Rajatsubhra Chakraborty; Depeng Xu; Lu Zhang,"Fairness auditing of text-to-image diffusion models often requires generating large numbers of images across sampling configurations, making comprehensive evaluation computationally expensive. We propose a causal-abstraction-based audit instrument for efficiently evaluating fairness under interventions on the classifier-free guidance scale. Given a fixed prompt and a target feature function, we represent the diffusion process as a low-level structural causal model and construct a corresponding high-level model over abstract denoising states. We characterize the projected causal structure, establish identifiability of the fairness-relevant interventional query, and provide sufficient conditions under which the high-level model preserves this query. A probabilistic transformer implements the high-level model as an amortized predictor of target-feature distributions across guidance scales. Experiments evaluate distributional fidelity, fairness-query accuracy, and computational efficiency. We present two auditing demonstrations: one using standard Stable Diffusion 1.5 and another using StayFair, a fairness-enhanced Stable Diffusion model, to examine their behavior across guidance scales.","Fairness auditing of text-to-image diffusion models often requires generating large numbers of images across sampling configurations, making comprehensive evaluation computationally expensive. We propose a causal-abstraction-based audit instrument for efficiently evaluating fairness under interventions on the classifier-free guidance scale. Given a fixed prompt and a target feature function, we represent the diffusion process as a low-level structural causal model and construct a corresponding high-level model over abstract denoising states. We characterize the projected causal structure, establish identifiability of the fairness-relevant interventional query, and provide sufficient conditions under which the high-level model preserves this query. A probabilistic transformer implements the high-level model as an amortized predictor of target-feature distributions across guidance scales. Experiments evaluate distributional fidelity, fairness-query accuracy, and computational efficiency. We present two auditing demonstrations: one using standard Stable Diffusion 1.5 and another using StayFair, a fairness-enhanced Stable Diffusion model, to examine their behavior across guidance scales.",arxiv,preprint,,preprint,2026-09-08,,cs.LG; cs.CV,2.9704134352729543,diffusion,,,,,,,,,http://arxiv.org/abs/2609.09486v1,https://arxiv.org/pdf/2609.09486v1,open,pdf/2026-09-11_07_Efficient Fairness Auditing Across Guidance Scales in Text-to-Image Diffusion Models via Causal Abstraction.pdf,downloaded
8,Explainable data generation from observed small samples by matrix tri-factorization,Bin Zhang; Peng Tao; Jing Ren; Jiangyong Wei; Qiu Wang; Shangyan Cai; Weitian Huang; Peiluan Li; Hongmin Cai; Luonan Chen,"Data generation on small samples has exhibited great potential on real-world biomedical scenarios, especially on extreme cases such as early-stage or emerging biomedical conditions (e.g. Patient Zero of a brand-new disease with only one sample) because of insufficient sample information. Herein, we design an explainable data generation approach under extreme sample scarcity by exploiting inherent low-dimensional principles contained in observed high-dimensional data with comprehensive information, named by Explainable Data Generation (EDG) based on matrix tri-factorization. EDG aims to represent observed small high-dimensional samples by low-dimensional latent representation with a larger rather than equal sample size. This leads to explainable sample generation, due to transparency and interpretable process of decomposition and reconstruction. In experiments, EDG is tested on four tasks of classification, clustering, feature selection and tipping point prediction on simulated and real datasets (single-cell RNA-seq / ATAC-seq data) under extreme sample scarcity, with results demonstrating the superiority of EDG. Here the authors propose an explainable data generation approach called EDG that operates under extreme sample scarcity by exploiting inherent low-dimensional principles contained in the observed high-dimensional data via matrix tri-factorization.","Data generation on small samples has exhibited great potential on real-world biomedical scenarios, especially on extreme cases such as early-stage or emerging biomedical conditions (e.g. Patient Zero of a brand-new disease with only one sample) because of insufficient sample information. Herein, we design an explainable data generation approach under extreme sample scarcity by exploiting inherent low-dimensional principles contained in observed high-dimensional data with comprehensive information, named by Explainable Data Generation (EDG) based on matrix tri-factorization. EDG aims to represent observed small high-dimensional samples by low-dimensional latent representation with a larger rather than equal sample size. This leads to explainable sample generation, due to transparency and interpretable process of decomposition and reconstruction. In experiments, EDG is tested on four tasks of classification, clustering, feature selection and tipping point prediction on simulated and real datasets (single-cell RNA-seq / ATAC-seq data) under extreme sample scarcity, with results demonstrating the superiority of EDG. Here the authors propose an explainable data generation approach called EDG that operates under extreme sample scarcity by exploiting inherent low-dimensional principles contained in the observed high-dimensional data via matrix tri-factorization.",openalex,journal,Nature Communications,published,2026-09-09,https://doi.org/10.1038/s41467-026-77343-0,Single-cell and spatial transcriptomics; Generative Adversarial Networks and Image Synthesis; Explainable Artificial Intelligence (XAI),2.9495062707719155,data generation; omics-simulation; single-cell,,,,,,A5006759058; A5012283696; A5033945784; A5035369693; A5046396291; A5081344481; A5101355788; A5150937465; A5151018842; A5151079393,I141568987; I167383011; I183067930; I4210165038; I90610280,0,https://doi.org/10.1038/s41467-026-77343-0,,gold,,no_pdf_url
9,Beyond One-Size-Fits-All: Sample-Adaptive Strategy Routing for Vision Token Pruning in MLLMs,Haiji Liang; Pengfei Zhou; Zhenglin Wan; Wei Wang; Yang You; Wangbo Zhao,"Multimodal large language models (MLLMs) process hundreds or thousands of visual tokens per image, incurring prohibitive inference costs. While existing vision token pruning methods mitigate this overhead, they implicitly assume that a single fixed pruning strategy can be applied uniformly across all inputs. Our analysis further reveals that ranking pruning methods by average benchmark accuracy conceals substantial sample-wise complementarity: although the average-best strategy excels overall, alternative strategies prove superior on a significant fraction of individual samples. To harness this diversity, we propose VIP-Router, a lightweight VIsion Pruning Router that adaptively selects the pruning strategy predicted to be best suited to each input at a specified pruning level. Conditioned on low-cost visual and textual features, VIP-Router identifies the most suitable candidate strategy while retaining full-token inference as an option when pruning is predicted to be unfavorable. Evaluated on a curated suite of pruning-sensitive visual perception benchmarks, VTC-Bench Group A, VIP-Router consistently outperforms the best fixed strategy baseline across all reduction ratios, achieving a 26.9% relative improvement in average accuracy, and a 22.0% relative increase in average utility after accounting for realized token cost. Crucially, VIP-Router operates in a plug-and-play manner without modifying underlying pruning algorithms or model weights, introducing trainable parameters equivalent to merely 0.017\% of the backbone. Furthermore, VIP-Router proves effective across various MLLM backbones and yields consistent gains on unseen benchmarks, highlighting the potential of sample adaptive routing for visual token pruning.","Multimodal large language models (MLLMs) process hundreds or thousands of visual tokens per image, incurring prohibitive inference costs. While existing vision token pruning methods mitigate this overhead, they implicitly assume that a single fixed pruning strategy can be applied uniformly across all inputs. Our analysis further reveals that ranking pruning methods by average benchmark accuracy conceals substantial sample-wise complementarity: although the average-best strategy excels overall, alternative strategies prove superior on a significant fraction of individual samples. To harness this diversity, we propose VIP-Router, a lightweight VIsion Pruning Router that adaptively selects the pruning strategy predicted to be best suited to each input at a specified pruning level. Conditioned on low-cost visual and textual features, VIP-Router identifies the most suitable candidate strategy while retaining full-token inference as an option when pruning is predicted to be unfavorable. Evaluated on a curated suite of pruning-sensitive visual perception benchmarks, VTC-Bench Group A, VIP-Router consistently outperforms the best fixed strategy baseline across all reduction ratios, achieving a 26.9% relative improvement in average accuracy, and a 22.0% relative increase in average utility after accounting for realized token cost. Crucially, VIP-Router operates in a plug-and-play manner without modifying underlying pruning algorithms or model weights, introducing trainable parameters equivalent to merely 0.017\% of the backbone. Furthermore, VIP-Router proves effective across various MLLM backbones and yields consistent gains on unseen benchmarks, highlighting the potential of sample adaptive routing for visual token pruning.",arxiv,preprint,,preprint,2026-09-09,,cs.CV; cs.AI,2.9083718510959686,large language model; multimodal large language model,,,,,,,,,http://arxiv.org/abs/2609.10346v1,https://arxiv.org/pdf/2609.10346v1,open,pdf/2026-09-11_09_Beyond One-Size-Fits-All_ Sample-Adaptive Strategy Routing for Vision Token Pruning in MLLMs.pdf,downloaded
10,Forgetting Only What Matters: Layer-Selective Unlearning toward Robust LLMs,Ravi Ranjan; Olivera Kotevska; Agoritsa Polyzou,"Large Language Models (LLMs) can memorize and reproduce sensitive, copyrighted, or otherwise undesirable training content, creating privacy, safety, and regulatory concerns. Machine unlearning offers a practical alternative to full retraining, but many existing methods apply broad or fixed parameter updates that can degrade utility and remain brittle under deployment changes such as post-training quantization, where forgotten knowledge may partially re-emerge. We propose Forgetting Only What Matters via Unlearning Layers (FOM-UL), a layer-level unlearning framework that selects transformer layers using a forget-to-retain significance score. This score identifies layers with high influence on the forget set and low sensitivity to the retain set, allowing FOM-UL to concentrate updates where they are most effective while leaving most of the model unchanged. This targeted update strategy improves the forgetting-utility trade-off and provides an empirical path toward quantization-resilient unlearning by reducing the chance that small, diffuse updates are erased by low-bit rounding. Across TOFU, KnowUnDo, and MUSE-style evaluations, FOM-UL reduces residual memorization compared with strong GA, NPO, KLD, SURE, ReLearn, and LUNAR-based baselines while preserving retain-set utility close to the vanilla model. Under 8-bit and 4-bit post-training quantization, FOM-UL maintains stronger memorization suppression and utility preservation than competing methods, and adversarial prompt evaluations show lower recovery of forgotten content. Overall, FOM-UL provides an efficient unlearning strategy that improves targeted forgetting, utility preservation, and deployment robustness without claiming formal guarantees of erasure.","Large Language Models (LLMs) can memorize and reproduce sensitive, copyrighted, or otherwise undesirable training content, creating privacy, safety, and regulatory concerns. Machine unlearning offers a practical alternative to full retraining, but many existing methods apply broad or fixed parameter updates that can degrade utility and remain brittle under deployment changes such as post-training quantization, where forgotten knowledge may partially re-emerge. We propose Forgetting Only What Matters via Unlearning Layers (FOM-UL), a layer-level unlearning framework that selects transformer layers using a forget-to-retain significance score. This score identifies layers with high influence on the forget set and low sensitivity to the retain set, allowing FOM-UL to concentrate updates where they are most effective while leaving most of the model unchanged. This targeted update strategy improves the forgetting-utility trade-off and provides an empirical path toward quantization-resilient unlearning by reducing the chance that small, diffuse updates are erased by low-bit rounding. Across TOFU, KnowUnDo, and MUSE-style evaluations, FOM-UL reduces residual memorization compared with strong GA, NPO, KLD, SURE, ReLearn, and LUNAR-based baselines while preserving retain-set utility close to the vanilla model. Under 8-bit and 4-bit post-training quantization, FOM-UL maintains stronger memorization suppression and utility preservation than competing methods, and adversarial prompt evaluations show lower recovery of forgotten content. Overall, FOM-UL provides an efficient unlearning strategy that improves targeted forgetting, utility preservation, and deployment robustness without claiming formal guarantees of erasure.",arxiv,preprint,,preprint,2026-09-09,,cs.LG; cs.AI,2.8864103858630235,large language model,,,,,,,,,http://arxiv.org/abs/2609.10439v1,https://arxiv.org/pdf/2609.10439v1,open,pdf/2026-09-11_10_Forgetting Only What Matters_ Layer-Selective Unlearning toward Robust LLMs.pdf,downloaded
