index,title,authors,abstract,summary,source,venue_type,journal,publication_status,publication_date,doi,categories,score,matched_keywords,source_hits,matched_researchers,matched_groups,tracking_confidence,tracking_match_type,author_ids,institution_ids,cited_by_count,article_url,pdf_url,open_access_status,local_pdf,pdf_download_status
1,BEAR-GRN: Systematic assessment of single-cell multi-omics-based gene regulatory network inference methods,Karamveer; Eric Moeller; Hannah Valensi; Ewura-Esi Manful; Yasin Uzun,"Identifying regulatory gene interactions is inherently challenging as it depends on both the transcriptional and epigenetic landscapes. Multiple methods are proposed to infer gene regulatory networks (GRNs) using single-cell multi-omics data, yet the absence of a standardized benchmarking framework remains an obstacle to unbiased performance evaluation. Here we present BEAR-GRN, a systematic resource providing standardized datasets, curated ground-truth networks, and a unified computational pipeline for benchmarking GRN inference methods. Using BEAR-GRN, we assess state-of-the-art multi-omics GRN inference methods across paired single-cell RNA-seq and ATAC-seq datasets spanning human and mouse cell types. We evaluate accuracy against four complementary ground-truth definitions, alongside computational efficiency, output stability, and modality contribution. Although ground-truth choice profoundly influences performance, LINGER and DIRECT-NET show the highest overall accuracy and stability. Modality perturbation experiments reveal that current methods are predominantly RNA-driven, with chromatin accessibility contributing limited independent signal. BEAR-GRN enables researchers to evaluate existing and new GRN methods against established baselines. BEAR-GRN provides a standardized framework for benchmarking gene regulatory network inference methods using single-cell multi-omics data, revealing that ground-truth choice profoundly impacts performance and that current methods remain predominantly RNA-driven.","Identifying regulatory gene interactions is inherently challenging as it depends on both the transcriptional and epigenetic landscapes. Multiple methods are proposed to infer gene regulatory networks (GRNs) using single-cell multi-omics data, yet the absence of a standardized benchmarking framework remains an obstacle to unbiased performance evaluation. Here we present BEAR-GRN, a systematic resource providing standardized datasets, curated ground-truth networks, and a unified computational pipeline for benchmarking GRN inference methods. Using BEAR-GRN, we assess state-of-the-art multi-omics GRN inference methods across paired single-cell RNA-seq and ATAC-seq datasets spanning human and mouse cell types. We evaluate accuracy against four complementary ground-truth definitions, alongside computational efficiency, output stability, and modality contribution. Although ground-truth choice profoundly influences performance, LINGER and DIRECT-NET show the highest overall accuracy and stability. Modality perturbation experiments reveal that current methods are predominantly RNA-driven, with chromatin accessibility contributing limited independent signal. BEAR-GRN enables researchers to evaluate existing and new GRN methods against established baselines. BEAR-GRN provides a standardized framework for benchmarking gene regulatory network inference methods using single-cell multi-omics data, revealing that ground-truth choice profoundly impacts performance and that current methods remain predominantly RNA-driven.",openalex,journal,Nature Communications,published,2026-09-18,https://doi.org/10.1038/s41467-026-77838-w,Single-cell and spatial transcriptomics; Bioinformatics and Genomic Networks; Gene Regulatory Network Analysis,3.2824393224815065,computational; framework; inference; method; perturbation; single-cell; single-cell multi-omics; single-cell-computation; single-cell-perturbation,,,,,,A5079567652; A5128783797; A5128784863; A5133402798; A5139169715,I130769515; I82783531,0,https://doi.org/10.1038/s41467-026-77838-w,,gold,,no_pdf_url
2,Learning chemical-induced gene expression perturbations with WAVE,Tianhang Lv; Bojin Chen; Xiaohua Dai; Meng Gao; Bingjie Zhu; Minjie Shen; Qin Zhu; Jie Liao; Xiaohui Fan,"Chemical-induced transcriptional profiles facilitate systematic characterization of compound-driven perturbations, offering critical insights into mechanisms of action, especially for compounds with poorly defined molecular targets. However, experimentally profiling gene expression across all combinations of cell lines and compounds is impractical, limiting the large-scale application of comparative transcriptomics in drug screening. To address this, we developed a deep learning framework named WAVE (Wave Action-of-Drug with Variational Encoder), which predicts gene expression profiles from chemical structures and the basal states of cell lines and single cells. By effectively integrating drug molecular representations and cellular basal transcriptional profile using a β-variational autoencoder (β-VAE) framework, WAVE accurately predicts untested chemical-induced transcriptional profiles. Leveraging this integration of cellular insights and molecular characteristics, WAVE excels in drug discovery and drug repurposing based on in silico perturbation experiment. It’s application in lung adenocarcinoma (LUAD) drug discovery showcased its potential to identify potentially effective compounds. Our results demonstrate the utility of WAVE for elucidating mechanisms of action for potential drugs and enabling large-scale drug screening. Drug-induced gene expression profiles can reveal compound mechanisms but are difficult to generate at scale. Here, the authors present WAVE, a deep learning model that accurately predicts bulk and single-cell drug responses, with experimental validation supporting its potential for drug discovery.","Chemical-induced transcriptional profiles facilitate systematic characterization of compound-driven perturbations, offering critical insights into mechanisms of action, especially for compounds with poorly defined molecular targets. However, experimentally profiling gene expression across all combinations of cell lines and compounds is impractical, limiting the large-scale application of comparative transcriptomics in drug screening. To address this, we developed a deep learning framework named WAVE (Wave Action-of-Drug with Variational Encoder), which predicts gene expression profiles from chemical structures and the basal states of cell lines and single cells. By effectively integrating drug molecular representations and cellular basal transcriptional profile using a β-variational autoencoder (β-VAE) framework, WAVE accurately predicts untested chemical-induced transcriptional profiles. Leveraging this integration of cellular insights and molecular characteristics, WAVE excels in drug discovery and drug repurposing based on in silico perturbation experiment. It’s application in lung adenocarcinoma (LUAD) drug discovery showcased its potential to identify potentially effective compounds. Our results demonstrate the utility of WAVE for elucidating mechanisms of action for potential drugs and enabling large-scale drug screening. Drug-induced gene expression profiles can reveal compound mechanisms but are difficult to generate at scale. Here, the authors present WAVE, a deep learning model that accurately predicts bulk and single-cell drug responses, with experimental validation supporting its potential for drug discovery.",openalex,journal,Nature Communications,published,2026-09-18,https://doi.org/10.1038/s41467-026-77645-3,Bioinformatics and Genomic Networks; Machine Learning in Bioinformatics; Gene expression and cancer classification,3.060173865708473,framework; in silico; integration; model; omics-simulation; perturbation; single cell; single-cell; single-cell-computation; single-cell-perturbation; variational autoencoder,,,,,,A5018860020; A5043284553; A5060364374; A5090305230; A5104104996; A5152061267; A5152064338; A5152089251; A5152109280,I114539943; I4210121747; I4210123333; I4210137217,0,https://doi.org/10.1038/s41467-026-77645-3,,gold,,no_pdf_url
3,From Relevance to Authority: Authority-aware Generative Retrieval in Web Search Engines,Sunkyung Lee; Jihye Back; Donghyeon Jeon; Soonhwan Kwon; Moonkwon Kim; Inho Kang; Jongwuk Lee,"Generative information retrieval (GenIR) formulates the retrieval process as a text-to-text generation task, leveraging the vast knowledge of large language models. However, existing works primarily optimize for relevance while often overlooking document trustworthiness. This is critical in high-stakes domains like healthcare and finance, where relying solely on semantic relevance risks retrieving unreliable information. To address this, we propose an Authority-aware Generative Retriever (AuthGR), the first framework that incorporates authority into GenIR. AuthGR consists of three key components: (i) Multimodal Authority Scoring, which employs a vision-language model to quantify authority from textual and visual cues; (ii) a Three-stage Training Pipeline to progressively instill authority awareness into the retriever; and (iii) a Hybrid Ensemble Pipeline for robust deployment. Offline evaluations demonstrate that AuthGR successfully enhances both authority and accuracy, with our 3B model matching a 14B baseline. Crucially, large-scale online A/B tests and human evaluations conducted on the commercial web search platform confirm significant improvements in real-world user engagement and reliability.","Generative information retrieval (GenIR) formulates the retrieval process as a text-to-text generation task, leveraging the vast knowledge of large language models. However, existing works primarily optimize for relevance while often overlooking document trustworthiness. This is critical in high-stakes domains like healthcare and finance, where relying solely on semantic relevance risks retrieving unreliable information. To address this, we propose an Authority-aware Generative Retriever (AuthGR), the first framework that incorporates authority into GenIR. AuthGR consists of three key components: (i) Multimodal Authority Scoring, which employs a vision-language model to quantify authority from textual and visual cues; (ii) a Three-stage Training Pipeline to progressively instill authority awareness into the retriever; and (iii) a Hybrid Ensemble Pipeline for robust deployment. Offline evaluations demonstrate that AuthGR successfully enhances both authority and accuracy, with our 3B model matching a 14B baseline. Crucially, large-scale online A/B tests and human evaluations conducted on the commercial web search platform confirm significant improvements in real-world user engagement and reliability.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6897192592025365,large language model,,,,,,,,,https://aclanthology.org/2026.acl-industry.54/,https://aclanthology.org/2026.acl-industry.54.pdf,open,pdf/2026-09-20_03_From Relevance to Authority_ Authority-aware Generative Retrieval in Web Search Engines.pdf,downloaded
4,ReSQL: Self-Improving Framework for Reasoning-Aware Text-to-SQL Dataset Generation,Minjun Park; Yongju Seong; Myoseop Sim; Kyungkoo Min; Stanley Jungkyu Choi,"Recent advances in Text-to-SQL have greatly benefited from large language models, yet small and medium-sized models still suffer from frequent execution errors and limited self-correction ability. We present ReSQL (Retrieval-augmented error reasoning for Text-to-SQL), a self-improving framework that generates and learns from its own error-reasoning dataset, enabling models to autonomously refine their SQL generation and correction capabilities. ReSQL combines feedback-driven fine-tuning with retrieval-based inference: it gathers model-generated errors, analyzes them through structured feedback prompts, and retrieves relevant correction examples during inference. This unified approach allows models to internalize robust error-reasoning patterns and dynamically apply them to unseen queries. Experimental results on the SPIDER and BIRD benchmarks show that ReSQL substantially improves execution accuracy and self-correction ability over strong baselines, achieving competitive performance with much larger proprietary models such as GPT-4. Our findings highlight ReSQL as a promising step toward self-improving, reasoning-aware Text-to-SQL systems that can continually enhance their reliability and interpretability without external supervision. All code and generated reasoning datasets are available to facilitate application to open-source LLMs and reproducible baseline training.","Recent advances in Text-to-SQL have greatly benefited from large language models, yet small and medium-sized models still suffer from frequent execution errors and limited self-correction ability. We present ReSQL (Retrieval-augmented error reasoning for Text-to-SQL), a self-improving framework that generates and learns from its own error-reasoning dataset, enabling models to autonomously refine their SQL generation and correction capabilities. ReSQL combines feedback-driven fine-tuning with retrieval-based inference: it gathers model-generated errors, analyzes them through structured feedback prompts, and retrieves relevant correction examples during inference. This unified approach allows models to internalize robust error-reasoning patterns and dynamically apply them to unseen queries. Experimental results on the SPIDER and BIRD benchmarks show that ReSQL substantially improves execution accuracy and self-correction ability over strong baselines, achieving competitive performance with much larger proprietary models such as GPT-4. Our findings highlight ReSQL as a promising step toward self-improving, reasoning-aware Text-to-SQL systems that can continually enhance their reliability and interpretability without external supervision. All code and generated reasoning datasets are available to facilitate application to open-source LLMs and reproducible baseline training.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6894402370816826,large language model,,,,,,,,,https://aclanthology.org/2026.findings-acl.1677/,https://aclanthology.org/2026.findings-acl.1677.pdf,open,pdf/2026-09-20_04_ReSQL_ Self-Improving Framework for Reasoning-Aware Text-to-SQL Dataset Generation.pdf,downloaded
5,Open Schrödinger’s Closed Box: Identifying Retrieval Augmented Generation in API-Accessible Large Language Model Services,Yukun Jiang; Xinyue Shen; Michael Backes; Zheng Li; Yang Zhang,"Large language models (LLMs) are powerful at question-answering but prone to hallucinations due to limited domain-specific or up-to-date knowledge. Retrieval augmented generation (RAG) mitigates this by adding an external retriever and knowledge database, yet RAG remains vulnerable to targeted attacks that degrade outputs or manipulate opinions. Prior attacks typically assume adversaries know the service is RAG-enhanced and may even know deployment details, an assumption often invalid for real-world commercial LLMs that expose only black-box APIs.This opacity also risks misleading users about system capabilities. This work aims to bridge this gap by proposing RAG-ID , a framework for ̲ ID entifying ̲ RAG properties in LLM services.We classify adversaries into three knowledge levels and design six attack methods. Experiments show these attacks reliably detect RAG — up to 99.97% accuracy with partial or no optional knowledge, and nearly 100% when the LLM and database are known. After detection, RAG-ID can infer finer RAG properties (e.g., deployed LLM and knowledge database). We consider RAG-ID a reconnaissance tool for attackers, a way to facilitate users’ transparent selection of LLM services, and a guide for RAG developers in refining security measures.","Large language models (LLMs) are powerful at question-answering but prone to hallucinations due to limited domain-specific or up-to-date knowledge. Retrieval augmented generation (RAG) mitigates this by adding an external retriever and knowledge database, yet RAG remains vulnerable to targeted attacks that degrade outputs or manipulate opinions. Prior attacks typically assume adversaries know the service is RAG-enhanced and may even know deployment details, an assumption often invalid for real-world commercial LLMs that expose only black-box APIs.This opacity also risks misleading users about system capabilities. This work aims to bridge this gap by proposing RAG-ID , a framework for ̲ ID entifying ̲ RAG properties in LLM services.We classify adversaries into three knowledge levels and design six attack methods. Experiments show these attacks reliably detect RAG — up to 99.97% accuracy with partial or no optional knowledge, and nearly 100% when the LLM and database are known. After detection, RAG-ID can infer finer RAG properties (e.g., deployed LLM and knowledge database). We consider RAG-ID a reconnaissance tool for attackers, a way to facilitate users’ transparent selection of LLM services, and a guide for RAG developers in refining security measures.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6884534827434674,large language model,,,,,,,,,https://aclanthology.org/2026.acl-long.208/,https://aclanthology.org/2026.acl-long.208.pdf,open,pdf/2026-09-20_05_Open Schrödinger’s Closed Box_ Identifying Retrieval Augmented Generation in API-Accessible Large Language Model Service.pdf,downloaded
6,"Measuring What Matters Beyond Text: Evaluating Multimodal Summaries by Quality, Alignment, and Diversity",Abid Ali; Diego Molla; Usman Naseem,"Multimodal Large Language Models (MLLMs) have facilitated Multimodal Summarization with Multimodal Output (MSMO), wherein systems generate concise textual summaries accompanied by salient visuals from multimodal sources. However, current MSMO evaluation remains fragmented: text quality, image-text alignment, and visual diversity are typically assessed in isolation using unimodal metrics, making it difficult to capture whether the modalities jointly support a faithful and useful summary. To address this gap, we introduce MM-Eval, a unified evaluation framework that integrates assessments of textual quality, cross-modal alignment, and visual diversity. MM-Eval comprises three components: (1) text quality, measured using OpenFActScore for factual consistency and G-Eval for coherence, fluency, and relevance; (2) image-text relevance, evaluated via an MLLM-as-a-judge approach; and (3) image-set diversity, quantified using Truncated CLIP Entropy. We calibrate -Eval through a learned aggregation model trained on the mLLM-EVAL news benchmark, aligning component contributions with human preferences. Our analysis reveals a text-dominant hierarchy in this setting, where factual consistency acts as a critical determinant of perceived overall quality, while visual relevance and diversity provide complementary signals. MM-Eval improves over heuristic aggregation baselines and provides an interpretable, reference-weak framework for comparative evaluation of multimodal summaries.","Multimodal Large Language Models (MLLMs) have facilitated Multimodal Summarization with Multimodal Output (MSMO), wherein systems generate concise textual summaries accompanied by salient visuals from multimodal sources. However, current MSMO evaluation remains fragmented: text quality, image-text alignment, and visual diversity are typically assessed in isolation using unimodal metrics, making it difficult to capture whether the modalities jointly support a faithful and useful summary. To address this gap, we introduce MM-Eval, a unified evaluation framework that integrates assessments of textual quality, cross-modal alignment, and visual diversity. MM-Eval comprises three components: (1) text quality, measured using OpenFActScore for factual consistency and G-Eval for coherence, fluency, and relevance; (2) image-text relevance, evaluated via an MLLM-as-a-judge approach; and (3) image-set diversity, quantified using Truncated CLIP Entropy. We calibrate -Eval through a learned aggregation model trained on the mLLM-EVAL news benchmark, aligning component contributions with human preferences. Our analysis reveals a text-dominant hierarchy in this setting, where factual consistency acts as a critical determinant of perceived overall quality, while visual relevance and diversity provide complementary signals. MM-Eval improves over heuristic aggregation baselines and provides an interpretable, reference-weak framework for comparative evaluation of multimodal summaries.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6884214962619746,large language model; multimodal large language model,,,,,,,,,https://aclanthology.org/2026.findings-acl.1448/,https://aclanthology.org/2026.findings-acl.1448.pdf,open,"pdf/2026-09-20_06_Measuring What Matters Beyond Text_ Evaluating Multimodal Summaries by Quality, Alignment, and Diversity.pdf",downloaded
7,ConvexGating infers gating strategies from clusters in single cell cytometry data,Vincent D. Friedrich; Karola Mai; Thomas P. Hofer; Elfriede Nößner; Lorenzo Bonaguro; Celia Hartmann; A. N. FROLOV; Caterina Carraro; Doaa Hamada; Mehrnoush Hadaddzadeh Shakiba; Heidi Theis; Dalila Juliana Silva Ribeiro; Dagmar Wachten; FT Wunderlich; Markus Scholz; Fabian J. Theis; Matthias Becker; Marc Beyer; Joachim L. Schultze; Maren Büttner,"Abstract Manual expert gating remains common practice for defining specific cell populations in flow cytometry data, but increasing numbers of measured parameters and high inter-rater variability limit consistency across studies. Cluster-based approaches use the full marker space to define cell populations more consistently, but their outputs cannot be directly implemented on a cell sorter. Here we develop ConvexGating, an artificial intelligence tool to address this gap by automatically learning interpretable gating strategies for sorting in an unbiased, data-driven manner, generating low-contamination strategies for both known and previously unknown cell populations, including plasmacytoid dendritic cells identified solely as CD57-CD13-CD45RA+ CD123+ cells. We show that ConvexGating derives sorting strategies for CD8+ subtypes and adipose progenitor cell populations, which we validate experimentally by single-cell sequencing of sorted cells. We also demonstrate that the method transfers effectively to Cytometry by Time of Flight and Cellular Indexing of Transcriptomes and Epitopes by Sequencing data and improves marker panel design for cell sorting.","Abstract Manual expert gating remains common practice for defining specific cell populations in flow cytometry data, but increasing numbers of measured parameters and high inter-rater variability limit consistency across studies. Cluster-based approaches use the full marker space to define cell populations more consistently, but their outputs cannot be directly implemented on a cell sorter. Here we develop ConvexGating, an artificial intelligence tool to address this gap by automatically learning interpretable gating strategies for sorting in an unbiased, data-driven manner, generating low-contamination strategies for both known and previously unknown cell populations, including plasmacytoid dendritic cells identified solely as CD57-CD13-CD45RA+ CD123+ cells. We show that ConvexGating derives sorting strategies for CD8+ subtypes and adipose progenitor cell populations, which we validate experimentally by single-cell sequencing of sorted cells. We also demonstrate that the method transfers effectively to Cytometry by Time of Flight and Cellular Indexing of Transcriptomes and Epitopes by Sequencing data and improves marker panel design for cell sorting.",openalex,journal,Nature Communications,published,2026-09-18,https://doi.org/10.1038/s41467-026-77360-z,Single-cell and spatial transcriptomics; Immune responses and vaccinations; Cell Image Analysis Techniques,2.687381865153442,method; single cell; single-cell; single-cell-computation,,,,,,A5002344273; A5010900102; A5013441539; A5019504046; A5062210119; A5063590639; A5063916697; A5064465029; A5073028583; A5073349248; A5073445890; A5076251093; A5077869340; A5083128670; A5084688064; A5085320176; A5093928099; A5105920751; A5112850522; A5140865827,I135140700; I159247623; I165779595; I2801533059; I3018134672; I33256026; I4210105123; I4210110850; I4401726909; I62916508; I87890613; I926574661,0,https://doi.org/10.1038/s41467-026-77360-z,,gold,,no_pdf_url
8,Pushing the Limits of LLM Tool Calling via Experiential Knowledge Integration and Activation,Yupu Hao; Zhuoran Jin; Huanxuan Liao; Kang Liu; Jun Zhao,"Large language models (LLMs) rely on tool use to act as autonomous agents, yet often fail in multi-step execution due to insufficient tool-related knowledge and ineffective knowledge activation. Therefore, we present a systematic study on how knowledge influences tool-use performance, covering the stages of knowledge acquisition, activation, and internalization. In the knowledge acquisition stage, we acquire and evaluate various forms of experiential knowledge, and our analysis shows that simple instance-level knowledge can already provide strong and reliable gains, while abstract intent-level knowledge offers limited benefits. At inference time, to activate knowledge, we find that prompting LLM to expand the depth of reasoning yields diminishing returns, whereas expanding the width of reasoning by parallel sampling with aggregation more effectively activates latent experiential knowledge. At training time, for knowledge internalization, post-training with knowledge-augmented data further improves performance, with reinforcement learning outperforming supervised fine-tuning. Based on these insights, we propose the Knowledge-Augmented Tool Execution (KATE), a knowledge-augmented tool execution framework that integrates experiential knowledge with reasoning-width-expanded inference and knowledge-aware training. Experiments on BFCL-V3 and AppWorld demonstrate consistent and substantial improvements over strong baselines across model scales. Our Code is available at https://github.com/hypasd-art/KATE .","Large language models (LLMs) rely on tool use to act as autonomous agents, yet often fail in multi-step execution due to insufficient tool-related knowledge and ineffective knowledge activation. Therefore, we present a systematic study on how knowledge influences tool-use performance, covering the stages of knowledge acquisition, activation, and internalization. In the knowledge acquisition stage, we acquire and evaluate various forms of experiential knowledge, and our analysis shows that simple instance-level knowledge can already provide strong and reliable gains, while abstract intent-level knowledge offers limited benefits. At inference time, to activate knowledge, we find that prompting LLM to expand the depth of reasoning yields diminishing returns, whereas expanding the width of reasoning by parallel sampling with aggregation more effectively activates latent experiential knowledge. At training time, for knowledge internalization, post-training with knowledge-augmented data further improves performance, with reinforcement learning outperforming supervised fine-tuning. Based on these insights, we propose the Knowledge-Augmented Tool Execution (KATE), a knowledge-augmented tool execution framework that integrates experiential knowledge with reasoning-width-expanded inference and knowledge-aware training. Experiments on BFCL-V3 and AppWorld demonstrate consistent and substantial improvements over strong baselines across model scales. Our Code is available at https://github.com/hypasd-art/KATE .",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6872110170808003,large language model,,,,,,,,,https://aclanthology.org/2026.findings-acl.710/,https://aclanthology.org/2026.findings-acl.710.pdf,open,pdf/2026-09-20_08_Pushing the Limits of LLM Tool Calling via Experiential Knowledge Integration and Activation.pdf,downloaded
9,What Makes an LLM a Good Optimizer? A Trajectory Analysis of LLM-Guided Evolutionary Search,Xinhao Zhang; Xi Chen; François Portet; Maxime Peyrard,"Recent work has demonstrated the promise of orchestrating large language models (LLMs) within evolutionary and agentic optimization systems. However, the mechanisms driving these optimization gains remain poorly understood. In this work, we present a large-scale study of LLM-guided evolutionary search, collecting optimization trajectories for 15 LLMs across 8 tasks. Although zero-shot problem-solving ability correlates with final optimization outcomes, it explains only part of the variance: models with similar initial capability often induce dramatically different search trajectories and outcomes. By analyzing these trajectories, we find that strong LLM optimizers behave as local refiners, producing frequent incremental improvements while progressively localizing the search in semantic space. Conversely, weaker optimizers exhibit large semantic drift, with sporadic breakthroughs followed by stagnation. Notably, various measures of solution novelty do not predict final performance; novelty is beneficial only when the search remains sufficiently localized around high-performing regions of the solution space. Our results highlight the importance of trajectory analysis for understanding and improving LLM-based optimization systems and provide actionable insights for their design and training.","Recent work has demonstrated the promise of orchestrating large language models (LLMs) within evolutionary and agentic optimization systems. However, the mechanisms driving these optimization gains remain poorly understood. In this work, we present a large-scale study of LLM-guided evolutionary search, collecting optimization trajectories for 15 LLMs across 8 tasks. Although zero-shot problem-solving ability correlates with final optimization outcomes, it explains only part of the variance: models with similar initial capability often induce dramatically different search trajectories and outcomes. By analyzing these trajectories, we find that strong LLM optimizers behave as local refiners, producing frequent incremental improvements while progressively localizing the search in semantic space. Conversely, weaker optimizers exhibit large semantic drift, with sporadic breakthroughs followed by stagnation. Notably, various measures of solution novelty do not predict final performance; novelty is beneficial only when the search remains sufficiently localized around high-performing regions of the solution space. Our results highlight the importance of trajectory analysis for understanding and improving LLM-based optimization systems and provide actionable insights for their design and training.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.686138756460256,large language model,,,,,,,,,https://aclanthology.org/2026.findings-acl.1252/,https://aclanthology.org/2026.findings-acl.1252.pdf,open,pdf/2026-09-20_09_What Makes an LLM a Good Optimizer_ A Trajectory Analysis of LLM-Guided Evolutionary Search.pdf,downloaded
10,Efficient Prior-Guided Reasoning for Robust Retrieval-Augmented Generation under Conflicts,Xiaowei Yuan; Ziyang Huang; Zhao Yang; Yequan Wang; Jun Zhao; Kang Liu,"Retrieval-Augmented Generation (RAG) has become a standard paradigm for grounding Large Language Models (LLMs) with external knowledge. However, RAG performance often degrades substantially when faced with noisy, outdated, or conflicting retrieved information. In this work, we empirically demonstrate that Prior-Guided Reasoning—a strategy that explicitly elicits the model’s parametric knowledge as prior information to guide reasoning on retrieved documents—effectively mitigates the impact of external conflicts. Building on this, we propose BrPr (Bernoulli-gated reinforcement learning for Prior-Guided reasoning), a framework that achieves robust performance across varying degrees of external inconsistency. Furthermore, by employing a Bernoulli-gated dropout mechanism during training, BrPr distills the prior-driven reasoning capability into the model parameters, enabling efficient latent reasoning without explicit prior generation. The experimental results demonstrate that BrPr consistently exhibits superior robustness to external conflicts and noise.","Retrieval-Augmented Generation (RAG) has become a standard paradigm for grounding Large Language Models (LLMs) with external knowledge. However, RAG performance often degrades substantially when faced with noisy, outdated, or conflicting retrieved information. In this work, we empirically demonstrate that Prior-Guided Reasoning—a strategy that explicitly elicits the model’s parametric knowledge as prior information to guide reasoning on retrieved documents—effectively mitigates the impact of external conflicts. Building on this, we propose BrPr (Bernoulli-gated reinforcement learning for Prior-Guided reasoning), a framework that achieves robust performance across varying degrees of external inconsistency. Furthermore, by employing a Bernoulli-gated dropout mechanism during training, BrPr distills the prior-driven reasoning capability into the model parameters, enabling efficient latent reasoning without explicit prior generation. The experimental results demonstrate that BrPr consistently exhibits superior robustness to external conflicts and noise.",acl_anthology,conference,ACL,formally_published,2026-01-01,,,2.6851428355997147,large language model,,,,,,,,,https://aclanthology.org/2026.acl-long.1013/,https://aclanthology.org/2026.acl-long.1013.pdf,open,pdf/2026-09-20_10_Efficient Prior-Guided Reasoning for Robust Retrieval-Augmented Generation under Conflicts.pdf,downloaded
